ID,Pred
2019_Ohio St_UCF,0.5779202319
2019_Ohio St_Utah St,0.5283812088
2019_Ohio St_VA CommonWealth,0.5614285149
2019_Ohio St_Vermont,0.7363227737
2019_Ohio St_Villanova,0.3884039316
2019_Ohio St_Virginia,0.1462480339
2019_Ohio St_Virginia Tech,0.3417605262
2019_Ohio St_Washington,0.4125411599
2019_Ohio St_Wisconsin,0.3146374974
2019_Ohio St_Wofford,0.5105404064
2019_Ohio St_Yale,0.8247421846
2019_Oklahoma_Old Dominion,0.7311520721
2019_Oklahoma_Oregon,0.533197965
2019_Oklahoma_Prairie View,0.9368893828
2019_Oklahoma_Purdue,0.3071483169
2019_Oklahoma_Seton Hall,0.5724665906
2019_Oklahoma_St John's,0.6383506345
2019_Oklahoma_ St. Louis,0.7547004971
2019_Oklahoma_ St. Mary's CA,0.6098347547
2019_Oklahoma_Syracuse,0.4950525811
2019_Oklahoma_Temple,0.6583362681
2019_Oklahoma_Tennessee,0.1952162086
2019_Oklahoma_Texas Tech,0.2884774879
2019_Oklahoma_UC Irvine,0.638648598
2019_Oklahoma_UCF,0.5931531022
2019_Oklahoma_Utah St,0.5439912267
2019_Oklahoma_VA CommonWealth,0.5768207493
2019_Oklahoma_Vermont,0.7483284121
2019_Oklahoma_Villanova,0.4034159164
2019_Oklahoma_Virginia,0.154261291
2019_Oklahoma_Virginia Tech,0.3560191525
2019_Oklahoma_Washington,0.427833452
2019_Oklahoma_Wisconsin,0.328328963
2019_Oklahoma_Wofford,0.526211436
2019_Oklahoma_Yale,0.8336315744
2019_Old Dominion_Oregon,0.29489042
2019_Old Dominion_Prairie View,0.8446103154
2019_Old Dominion_Purdue,0.1396473422
2019_Old Dominion_Seton Hall,0.3289771345
2019_Old Dominion_St John's,0.3925694632
2019_Old Dominion_ St. Louis,0.5297408871
2019_Old Dominion_ St. Mary's CA,0.3639827442
2019_Old Dominion_Syracuse,0.2641464902
2019_Old Dominion_Temple,0.4136617884
2019_Old Dominion_Tennessee,0.0815700963
2019_Old Dominion_Texas Tech,0.1292589458
2019_Old Dominion_UC Irvine,0.392877333
2019_Old Dominion_UCF,0.3480274056
2019_Old Dominion_Utah St,0.3040012957
2019_Old Dominion_VA CommonWealth,0.3329214571
2019_Old Dominion_Vermont,0.5212322277
2019_Old Dominion_Villanova,0.1984533652
2019_Old Dominion_Virginia,0.0626026586
2019_Old Dominion_Virginia Tech,0.1683423237
2019_Old Dominion_Washington,0.2149346333
2019_Old Dominion_Wisconsin,0.1518081165
2019_Old Dominion_Wofford,0.2890926353
2019_Old Dominion_Yale,0.647221883
2019_Oregon_Prairie View,0.9282709185
2019_Oregon_Purdue,0.2787372228
2019_Oregon_Seton Hall,0.5385913677
2019_Oregon_St John's,0.606103776
2019_Oregon_ St. Louis,0.728414295
2019_Oregon_ St. Mary's CA,0.576731192
2019_Oregon_Syracuse,0.4608206938
2019_Oregon_Temple,0.6268296958
2019_Oregon_Tennessee,0.1745503838
2019_Oregon_Texas Tech,0.2611424982
2019_Oregon_UC Irvine,0.6064119266
2019_Oregon_UCF,0.559656171
2019_Oregon_Utah St,0.5097918049
2019_Oregon_VA CommonWealth,0.5430151217
2019_Oregon_Vermont,0.7216112575
2019_Oregon_Villanova,0.3708665844
2019_Oregon_Virginia,0.1371919222
2019_Oregon_Virginia Tech,0.3252093646
2019_Oregon_Washington,0.3946171604
2019_Oregon_Wisconsin,0.2988036052
2019_Oregon_Wofford,0.4919239786
2019_Oregon_Yale,0.8137158371
2019_Prairie View_Purdue,0.0288765783
2019_Prairie View_Seton Hall,0.0824121389
2019_Prairie View_St John's,0.1058618873
2019_Prairie View_ St. Louis,0.1710652356
2019_Prairie View_ St. Mary's CA,0.0948915712
2019_Prairie View_Syracuse,0.0617033544
2019_Prairie View_Temple,0.1144522473
2019_Prairie View_Tennessee,0.0160099798
2019_Prairie View_Texas Tech,0.026474873
2019_Prairie View_UC Irvine,0.1059841401
2019_Prairie View_UCF,0.0890798626
2019_Prairie View_Utah St,0.0740886282
2019_Prairie View_VA CommonWealth,0.0837692824
2019_Prairie View_Vermont,0.1662805386
2019_Prairie View_Villanova,0.043389051
2019_Prairie View_Virginia,0.0120865703
2019_Prairie View_Virginia Tech,0.0357561481
2019_Prairie View_Washington,0.0477597713
2019_Prairie View_Wisconsin,0.0317471536
2019_Prairie View_Wofford,0.0693320297
2019_Prairie View_Yale,0.251552236
2019_Purdue_Seton Hall,0.7504747357
2019_Purdue_St John's,0.7985789679
2019_Purdue_ St. Louis,0.8735882733
2019_Purdue_ St. Mary's CA,0.7783094228
2019_Purdue_Syracuse,0.687709691
2019_Purdue_Temple,0.8123134052
2019_Purdue_Tennessee,0.352688574
2019_Purdue_Texas Tech,0.476625518
2019_Purdue_UC Irvine,0.7987865305
2019_Purdue_UCF,0.7660678241
2019_Purdue_Utah St,0.7282268601
2019_Purdue_VA CommonWealth,0.7537956792
2019_Purdue_Vermont,0.8697715978
2019_Purdue_Villanova,0.6029978091
2019_Purdue_Virginia,0.2906274334
2019_Purdue_Virginia Tech,0.5539243132
2019_Purdue_Washington,0.6268034403
2019_Purdue_Wisconsin,0.5233508078
2019_Purdue_Wofford,0.7138518621
2019_Purdue_Yale,0.9184005171
2019_Seton Hall_St John's,0.5675910287
2019_Seton Hall_ St. Louis,0.6958594526
2019_Seton Hall_ St. Mary's CA,0.537537835
2019_Seton Hall_Syracuse,0.4216573264
2019_Seton Hall_Temple,0.5889691571
2019_Seton Hall_Tennessee,0.1528204149
2019_Seton Hall_Texas Tech,0.2316579151
2019_Seton Hall_UC Irvine,0.5679078293
2019_Seton Hall_UCF,0.5201970878
2019_Seton Hall_Utah St,0.4700951849
2019_Seton Hall_VA CommonWealth,0.5033880576
2019_Seton Hall_Vermont,0.6885895695
2019_Seton Hall_Villanova,0.3346038275
2019_Seton Hall_Virginia,0.1194397946
2019_Seton Hall_Virginia Tech,0.2913435439
2019_Seton Hall_Washington,0.357351185
2019_Seton Hall_Wisconsin,0.2666011587
2019_Seton Hall_Wofford,0.4523348529
2019_Seton Hall_Yale,0.7884159548
2019_St John's_ St. Louis,0.634452721
2019_St John's_ St. Mary's CA,0.4685774072
2019_St John's_Syracuse,0.3561155038
2019_St John's_Temple,0.520841648
2019_St John's_Tennessee,0.1203690652
2019_St John's_Texas Tech,0.1861438431
2019_St John's_UC Irvine,0.4992573938
2019_St John's_UCF,0.4512904008
2019_St John's_Utah St,0.4022610564
2019_St John's_VA CommonWealth,0.4346907178
2019_St John's_Vermont,0.6265028648
2019_St John's_Villanova,0.2761328041
2019_St John's_Virginia,0.0932961951
2019_St John's_Virginia Tech,0.2377312473
2019_St John's_Washington,0.2966774602
2019_St John's_Wisconsin,0.2161531354
2019_St John's_Wofford,0.3852005615
2019_St John's_Yale,0.7386787993
2019_ St. Louis_ St. Mary's CA,0.3359300108
2019_ St. Louis_Syracuse,0.2408741995
2019_ St. Louis_Temple,0.3840924599
2019_ St. Louis_Tennessee,0.0727922379
2019_ St. Louis_Texas Tech,0.1159973833
2019_ St. Louis_UC Irvine,0.3638717085
2019_ St. Louis_UCF,0.3205845435
2019_ St. Louis_Utah St,0.278546822
2019_ St. Louis_VA CommonWealth,0.3061104794
2019_ St. Louis_Vermont,0.4904048123
2019_ St. Louis_Villanova,0.1795565928
2019_ St. Louis_Virginia,0.055742029
2019_ St. Louis_Virginia Tech,0.1517698414
2019_ St. Louis_Washington,0.1948500082
2019_ St. Louis_Wisconsin,0.136596002
2019_ St. Louis_Wofford,0.2644122431
2019_ St. Louis_Yale,0.6185703276
2019_ St. Mary's CA_Syracuse,0.3844578361
2019_ St. Mary's CA_Temple,0.5510737016
2019_ St. Mary's CA_Tennessee,0.1338492324
2019_ St. Mary's CA_Texas Tech,0.2052711812
2019_ St. Mary's CA_UC Irvine,0.5296213925
2019_ St. Mary's CA_UCF,0.481542542
2019_ St. Mary's CA_Utah St,0.4318130084
2019_ St. Mary's CA_VA CommonWealth,0.464772639
2019_ St. Mary's CA_Vermont,0.6544907233
2019_ St. Mary's CA_Villanova,0.3010861366
2019_ St. Mary's CA_Virginia,0.1041032852
2019_ St. Mary's CA_Virginia Tech,0.2604630076
2019_ St. Mary's CA_Washington,0.3226598024
2019_ St. Mary's CA_Wisconsin,0.2374643685
2019_ St. Mary's CA_Wofford,0.4143680202
2019_ St. Mary's CA_Yale,0.7614612993
2019_Syracuse_Temple,0.661820561
2019_Syracuse_Tennessee,0.1976674718
2019_Syracuse_Texas Tech,0.291675381
2019_Syracuse_UC Irvine,0.6422245541
2019_Syracuse_UCF,0.5968951088
2019_Syracuse_Utah St,0.5478407152
2019_Syracuse_VA CommonWealth,0.5806067612
2019_Syracuse_Vermont,0.7512417404
2019_Syracuse_Villanova,0.4071588408
2019_Syracuse_Virginia,0.1562981719
2019_Syracuse_Virginia Tech,0.3595873832
2019_Syracuse_Washington,0.4316390129
2019_Syracuse_Wisconsin,0.3317626414
2019_Syracuse_Wofford,0.5300813617
2019_Syracuse_Yale,0.8357741461
2019_Temple_Tennessee,0.1113904722
2019_Temple_Texas Tech,0.1732251565
2019_Temple_UC Irvine,0.4773538338
2019_Temple_UCF,0.4296854656
2019_Temple_Utah St,0.3813719416
2019_Temple_VA CommonWealth,0.4132819205
2019_Temple_Vermont,0.6057702092
2019_Temple_Villanova,0.2589559162
2019_Temple_Virginia,0.0861392715
2019_Temple_Virginia Tech,0.2222098381
2019_Temple_Washington,0.2787146578
2019_Temple_Wisconsin,0.2016678319
2019_Temple_Wofford,0.3646569092
2019_Temple_Yale,0.7214040028
2019_Tennessee_Texas Tech,0.6246692368
2019_Tennessee_UC Irvine,0.8788631291
2019_Tennessee_UCF,0.8568316476
2019_Tennessee_Utah St,0.8304226598
2019_Tennessee_VA CommonWealth,0.8483785945
2019_Tennessee_Vermont,0.9242764175
2019_Tennessee_Villanova,0.7351580953
2019_Tennessee_Virginia,0.4281610527
2019_Tennessee_Virginia Tech,0.6941344751
2019_Tennessee_Washington,0.7542684195
2019_Tennessee_Wisconsin,0.6674006597
2019_Tennessee_Wofford,0.820117914
2019_Tennessee_Yale,0.9536374439
2019_Texas Tech_UC Irvine,0.8127580992
2019_Texas Tech_UCF,0.7816903601
2019_Texas Tech_Utah St,0.7455370805
2019_Texas Tech_VA CommonWealth,0.7699917078
2019_Texas Tech_Vermont,0.8795574064
2019_Texas Tech_Villanova,0.6241678206
2019_Texas Tech_Virginia,0.3093769079
2019_Texas Tech_Virginia Tech,0.5758705593
2019_Texas Tech_Washington,0.6474462186
2019_Texas Tech_Wisconsin,0.5455672212
2019_Texas Tech_Wofford,0.731740397
2019_Texas Tech_Yale,0.9248479161
2019_UC Irvine_UCF,0.4509707579
2019_UC Irvine_Utah St,0.4019507016
2019_UC Irvine_VA CommonWealth,0.4343735248
2019_UC Irvine_Vermont,0.6262007479
2019_UC Irvine_Villanova,0.2758748484
2019_UC Irvine_Virginia,0.0931870523
2019_UC Irvine_Virginia Tech,0.2374973953
2019_UC Irvine_Washington,0.2964081711
2019_UC Irvine_Wisconsin,0.2159344966
2019_UC Irvine_Wofford,0.3848948937
2019_UC Irvine_Yale,0.7384295363
2019_UCF_Utah St,0.4489643885
2019_UCF_VA CommonWealth,0.4821223176
2019_UCF_Vermont,0.6700563617
2019_UCF_Villanova,0.3159322763
2019_UCF_Virginia,0.1107759502
2019_UCF_Virginia Tech,0.2740916171
2019_UCF_Washington,0.3380551797
2019_UCF_Wisconsin,0.250296874
2019_UCF_Wofford,0.4313525303
2019_UCF_Yale,0.7738728008
2019_Utah St_VA CommonWealth,0.5322186234
2019_Utah St_Vermont,0.712802555
2019_Utah St_Villanova,0.360790566
2019_Utah St_Virginia,0.1321312212
2019_Utah St_Virginia Tech,0.3157512378
2019_Utah St_Washington,0.3842900164
2019_Utah St_Wisconsin,0.289783646
2019_Utah St_Wofford,0.4810739334
2019_Utah St_Yale,0.8070421905
2019_VA CommonWealth_Vermont,0.6847569181
2019_VA CommonWealth_Villanova,0.3306494525
2019_VA CommonWealth_Virginia,0.1175789151
2019_VA CommonWealth_Virginia Tech,0.2876793855
2019_VA CommonWealth_Washington,0.3532707066
2019_VA CommonWealth_Wisconsin,0.2631326349
2019_VA CommonWealth_Wofford,0.4479257435
2019_VA CommonWealth_Yale,0.7854290621
2019_Vermont_Villanova,0.1846387033
2019_Vermont_Virginia,0.0575656163
2019_Vermont_Virginia Tech,0.1562152309
2019_Vermont_Washington,0.2002593232
2019_Vermont_Wisconsin,0.1406706519
2019_Vermont_Wofford,0.2711024677
2019_Vermont_Yale,0.6265883923
2019_Villanova_Virginia,0.2117228196
2019_Villanova_Virginia Tech,0.4487571274
2019_Villanova_Washington,0.5240550786
2019_Villanova_Wisconsin,0.4185419101
2019_Villanova_Wofford,0.6205616281
2019_Villanova_Yale,0.880647651
2019_Virginia_Virginia Tech,0.7511241569
2019_Virginia_Washington,0.8032299328
2019_Virginia_Wisconsin,0.7274153876
2019_Virginia_Wofford,0.8584217807
2019_Virginia_Yale,0.9647324678
2019_Virginia Tech_Washington,0.573886769
2019_Virginia Tech_Wisconsin,0.4682105571
2019_Virginia Tech_Wofford,0.6667150856
2019_Virginia Tech_Yale,0.9002504011
2019_Washington_Wisconsin,0.3942892336
2019_Washington_Wofford,0.5966140785
2019_Washington_Yale,0.8696674441
2019_Wisconsin_Wofford,0.6934786977
2019_Wisconsin_Yale,0.9107704078
2019_Wofford_Yale,0.8179296992
